Latitude,Longitude,Beat,District,Ward,Community Area,Hour,DayOfWeek,Month,Year,Location_Description_Clean,TimeOfDay,Season,Arrest_Target
41.99834069859569,-87.64072264801409,981,23,1,26,22,5,7,2021,RESIDENCE,Afternoon,Summer,0
41.72523394939625,-87.90691061060149,1091,11,2,4,7,6,6,2018,RESIDENCE,Morning,Fall,1
41.9124370498035,-87.53484241779239,514,10,18,35,6,5,2,2021,RESIDENCE,Morning,Fall,1
41.88587299157187,-87.69418750902943,698,1,36,75,8,6,9,2021,SIDEWALK,Night,Winter,0
42.016415188394134,-87.78632351548895,139,11,45,25,0,4,2,2021,APARTMENT,Morning,Spring,0
42.05304353024063,-87.60955763742712,1284,24,33,20,10,0,8,2022,PARKING LOT,Afternoon,Fall,0
41.6060783857387,-87.83418554371927,802,10,36,1,2,0,4,2019,STREET,Night,Summer,0
41.9370099595294,-87.63792057332915,636,14,2,68,17,1,10,2020,STREET,Afternoon,Spring,0
41.625917899559866,-87.93212995659249,519,14,4,23,5,2,1,2022,SIDEWALK,Evening,Winter,0
41.87442933253868,-87.57226638307583,763,7,16,22,10,3,1,2022,STREET,Afternoon,Winter,0
41.74381636452184,-87.7483231188404,194,23,4,62,4,5,9,2023,SIDEWALK,Morning,Spring,0
41.75338829976107,-87.66348818853892,1565,11,9,1,19,6,4,2020,SIDEWALK,Morning,Summer,0
41.77647925172618,-87.850442981087,1681,22,49,59,3,4,1,2023,PARKING LOT,Evening,Fall,1
41.910646224524804,-87.6453168293037,1072,4,21,68,7,5,3,2023,PARKING LOT,Night,Spring,0
41.767024982834386,-87.60249187584803,749,24,23,19,9,2,3,2021,SIDEWALK,Morning,Summer,1
41.96634952529514,-87.73705406590202,1589,2,2,30,2,1,7,2023,PARKING LOT,Morning,Spring,0
41.80226369278694,-87.6720228841722,387,7,3,1,12,5,6,2018,APARTMENT,Morning,Winter,1
41.63417660015498,-87.74465333427992,1988,19,23,48,16,0,8,2021,RESIDENCE,Evening,Spring,0
41.99187992124205,-87.54765888383398,1799,14,26,19,4,4,7,2021,STREET,Evening,Summer,0
41.742879162296354,-87.72595886876856,511,19,47,52,7,0,1,2023,STREET,Morning,Summer,0
41.81638343979963,-87.57118608093703,499,7,7,22,18,4,3,2023,STREET,Night,Winter,0
41.942721941610955,-87.58939157377839,627,12,36,50,17,3,9,2019,STREET,Morning,Summer,0
41.76622807857436,-87.76527283039324,1141,3,44,66,0,4,4,2021,APARTMENT,Afternoon,Summer,0
41.628292828073356,-87.84646197866414,235,15,33,6,3,6,11,2018,APARTMENT,Afternoon,Winter,0
41.78696052350641,-87.7672630403481,1587,5,49,64,17,3,12,2022,RESIDENCE,Night,Summer,0
42.072224291347155,-87.57820218090116,858,8,36,21,13,2,11,2023,SIDEWALK,Morning,Summer,0
41.92086719864928,-87.84756535888127,1371,14,4,19,23,0,12,2021,PARKING LOT,Night,Spring,0
41.9357395743336,-87.71400364436401,942,4,23,37,10,4,3,2022,RESIDENCE,Afternoon,Spring,0
41.916141076818825,-87.58725646341766,809,7,25,63,8,4,5,2023,STREET,Morning,Spring,0
41.69949606947972,-87.79093513619223,1124,7,41,29,12,1,8,2019,PARKING LOT,Morning,Spring,0
41.80916693205114,-87.66100566334879,1825,18,26,60,16,0,1,2023,RESIDENCE,Afternoon,Fall,0
41.97546989918166,-87.83946579167804,480,14,28,34,14,2,2,2018,STREET,Night,Spring,0
41.65068644877658,-87.90082424958433,608,8,28,1,1,3,7,2020,RESIDENCE,Night,Spring,0
41.73892638804486,-87.59252709870822,1583,12,21,48,5,2,1,2020,STREET,Evening,Spring,1
41.73815955423293,-87.90546411946609,1628,10,10,21,6,1,11,2023,STREET,Evening,Winter,1
41.81600946379726,-87.82787837221419,905,14,27,34,1,2,5,2019,APARTMENT,Evening,Spring,0
42.09018437047109,-87.56520076010115,575,9,15,26,23,3,10,2018,STREET,Night,Fall,0
41.633751273341915,-87.79408882081461,1680,6,17,36,12,0,8,2023,RESIDENCE,Morning,Fall,0
41.8593504971903,-87.51212959271862,1053,5,39,23,9,5,6,2022,PARKING LOT,Morning,Fall,1
41.689682341006105,-87.50911954935177,948,1,35,47,15,1,3,2019,APARTMENT,Evening,Summer,0
42.085338272704874,-87.8292757907959,996,1,5,76,8,6,7,2021,PARKING LOT,Night,Winter,0
41.656651752363736,-87.93155979998755,131,20,16,44,7,4,3,2022,SIDEWALK,Evening,Spring,1
41.8018005011808,-87.63272152210757,217,17,23,20,14,4,12,2023,PARKING LOT,Night,Spring,1
41.968942492417305,-87.74705607380825,1931,11,39,27,21,0,5,2021,SIDEWALK,Night,Summer,1
41.952277214013726,-87.90466122021819,1307,12,48,61,6,5,7,2021,SIDEWALK,Evening,Winter,0
41.81136431844697,-87.63161473145988,290,3,9,37,21,2,2,2022,APARTMENT,Morning,Summer,1
41.77326208397636,-87.93597129089964,1870,6,33,52,22,6,10,2021,PARKING LOT,Morning,Fall,1
41.79880618927643,-87.5584114892785,1873,11,35,75,18,6,4,2020,STREET,Night,Summer,0
41.73213813157932,-87.88760636189902,1851,13,40,62,3,4,2,2022,APARTMENT,Afternoon,Winter,1
41.7026664693534,-87.89270965456397,173,11,24,66,8,1,7,2019,APARTMENT,Afternoon,Summer,0
41.84151984877945,-87.87094746591414,722,8,24,24,18,5,3,2020,STREET,Afternoon,Winter,0
41.73426687803381,-87.51788013867856,1226,10,24,12,1,3,9,2019,PARKING LOT,Evening,Summer,0
41.74373083244863,-87.63807378788577,970,2,19,16,6,6,11,2018,APARTMENT,Morning,Winter,0
41.92837803173728,-87.58938280904137,685,24,39,36,21,2,6,2019,SIDEWALK,Afternoon,Spring,0
42.08426866584995,-87.77106425642026,519,14,25,2,18,5,1,2022,STREET,Afternoon,Fall,1
41.90181860027969,-87.79865927262277,572,16,31,62,5,6,10,2019,RESIDENCE,Afternoon,Winter,0
41.63848973353249,-87.84448219694758,1887,17,38,64,14,3,8,2018,APARTMENT,Afternoon,Summer,1
41.637791806927034,-87.73370838725941,213,11,25,29,6,5,7,2021,SIDEWALK,Evening,Summer,0
42.075711610422786,-87.70167706990962,1502,2,27,74,5,5,1,2022,PARKING LOT,Morning,Fall,0
41.748645395153666,-87.66570132035626,1436,24,32,31,0,2,3,2023,PARKING LOT,Morning,Spring,1
41.64603349304124,-87.83429667320058,429,23,11,15,13,1,3,2020,STREET,Morning,Spring,0
41.899522293575195,-87.52310566359365,438,5,5,55,0,3,3,2020,SIDEWALK,Afternoon,Spring,1
41.91182438914513,-87.87360867580679,337,16,44,33,5,1,7,2019,STREET,Night,Winter,0
41.924252410059346,-87.51545607135512,1296,16,33,52,17,3,6,2020,APARTMENT,Evening,Fall,1
41.73370101392877,-87.94331474487163,178,2,19,20,16,6,11,2018,STREET,Evening,Winter,0
41.60755534210724,-87.73349343868242,563,16,43,73,1,6,12,2023,RESIDENCE,Evening,Winter,0
42.08250768472724,-87.79998447284756,704,5,47,38,7,2,2,2020,STREET,Morning,Winter,1
41.72544652284555,-87.74789446373138,1624,8,16,3,20,1,5,2019,STREET,Morning,Winter,0
41.93801314402628,-87.69320093945865,661,20,35,54,22,6,6,2020,APARTMENT,Evening,Summer,1
41.95331493493936,-87.75398487889429,384,14,11,66,22,2,12,2021,SIDEWALK,Afternoon,Summer,1
41.905003708539745,-87.76331891736429,322,10,11,18,1,5,2,2021,RESIDENCE,Night,Summer,0
41.75645369710683,-87.620274463064,692,23,10,7,15,5,1,2020,STREET,Morning,Winter,0
41.73554812688204,-87.64135567621109,1389,2,34,35,3,2,4,2022,APARTMENT,Morning,Spring,0
41.89883414135135,-87.57502792308387,1790,3,5,60,1,3,12,2023,APARTMENT,Afternoon,Summer,0
42.03304781680585,-87.83751845844223,472,18,23,24,22,6,4,2020,APARTMENT,Afternoon,Fall,0
42.0733668644617,-87.67571217061067,1356,21,25,39,4,5,4,2021,SIDEWALK,Morning,Summer,0
41.65295290220188,-87.68666234657321,1010,2,29,12,16,3,1,2021,STREET,Afternoon,Winter,1
41.677414306298864,-87.7836179851073,927,21,40,53,1,1,3,2018,PARKING LOT,Afternoon,Winter,0
42.07236812939154,-87.7312741061438,335,9,13,64,21,4,7,2019,RESIDENCE,Afternoon,Winter,0
41.968267614167395,-87.80879803551242,770,2,47,4,13,5,4,2018,PARKING LOT,Night,Summer,0
42.041496912414885,-87.88617002107236,927,7,32,5,19,5,2,2022,SIDEWALK,Night,Spring,0
41.70131631706767,-87.85378945520178,862,7,34,16,6,0,8,2019,STREET,Night,Winter,0
41.8937929355547,-87.90251885911947,1437,14,12,27,14,3,11,2020,PARKING LOT,Afternoon,Fall,0
41.950569797208736,-87.64261869116444,1936,5,24,4,17,2,1,2020,PARKING LOT,Afternoon,Winter,1
41.94005594272349,-87.65267267310088,479,8,40,72,12,0,9,2022,PARKING LOT,Night,Spring,0
41.80407584543335,-87.52222713278906,893,23,21,48,11,1,5,2023,RESIDENCE,Night,Spring,0
41.60769744584566,-87.62164471385874,713,22,29,8,1,0,2,2021,STREET,Evening,Spring,0
41.891463028402136,-87.92657937255974,662,18,23,46,11,0,4,2023,APARTMENT,Morning,Winter,1
41.72655076958981,-87.55208967173198,519,6,33,44,5,4,3,2020,STREET,Night,Fall,1
41.82512712307145,-87.56179617667442,151,14,8,67,23,4,7,2018,PARKING LOT,Evening,Fall,0
42.07879050754191,-87.75050585565229,1844,18,42,52,0,0,6,2021,STREET,Evening,Winter,0
41.799517658821216,-87.68636162726244,918,17,13,34,20,4,11,2020,APARTMENT,Night,Summer,0
42.01990080333221,-87.51076475038737,1766,9,5,62,0,6,12,2021,RESIDENCE,Evening,Summer,0
41.69427030287463,-87.71046303626832,1632,13,41,21,14,4,11,2023,STREET,Night,Fall,0
41.93623024901252,-87.54260517723075,1905,16,10,24,15,0,9,2019,STREET,Morning,Summer,0
42.088503477219476,-87.91263255898542,304,21,14,44,21,3,4,2020,RESIDENCE,Morning,Summer,0
41.65094655043647,-87.86402665908109,1100,10,24,41,6,4,12,2020,RESIDENCE,Morning,Fall,0
41.604159971113596,-87.75166027545141,830,10,11,29,21,0,3,2021,PARKING LOT,Night,Summer,0
41.81679139631631,-87.68685943624821,356,4,46,6,13,3,7,2019,PARKING LOT,Evening,Summer,0
41.64631274152568,-87.58269746666174,284,12,3,56,18,5,6,2018,RESIDENCE,Night,Winter,0
41.974192174838116,-87.50528204818556,244,8,29,14,23,4,5,2019,APARTMENT,Morning,Summer,0
42.05727433192428,-87.77501682658665,1813,15,48,50,18,0,10,2018,PARKING LOT,Evening,Fall,1
41.817010486354384,-87.92866296373697,1137,21,30,52,22,4,7,2022,APARTMENT,Afternoon,Winter,0
41.729355821077725,-87.5894728235171,345,23,49,1,12,3,5,2023,RESIDENCE,Morning,Fall,0
41.817201659503304,-87.67802867641274,286,19,37,12,20,6,9,2019,STREET,Night,Winter,1
41.961723908925,-87.86065571350932,1460,15,7,24,11,0,12,2018,RESIDENCE,Night,Fall,0
41.604527080790184,-87.72732719452036,1382,8,17,37,0,3,4,2021,RESIDENCE,Night,Spring,0
41.89472699474235,-87.61596038950982,965,8,20,70,11,5,1,2018,SIDEWALK,Afternoon,Winter,0
41.906645842443695,-87.60331469581911,139,19,11,76,3,2,10,2022,RESIDENCE,Evening,Winter,0
41.91884412344797,-87.72517171460056,700,9,44,3,14,1,12,2018,PARKING LOT,Night,Winter,0
41.72101103999044,-87.81265346144201,1760,24,25,27,15,6,5,2023,STREET,Night,Fall,1
41.95702636168907,-87.51181583808268,1061,17,24,53,14,2,1,2019,APARTMENT,Night,Spring,0
41.64569574316589,-87.65148682506958,1541,8,2,17,7,4,12,2018,SIDEWALK,Morning,Winter,0
41.6996351682334,-87.76629311629416,1085,12,27,15,18,3,1,2019,PARKING LOT,Morning,Spring,0
42.03873502332724,-87.82379154910791,1474,15,19,39,14,0,1,2022,STREET,Afternoon,Summer,0
41.96936157536329,-87.6210036576484,108,4,29,4,17,6,1,2018,APARTMENT,Evening,Winter,1
41.60687277700568,-87.8410174494828,449,6,37,17,10,3,8,2018,STREET,Evening,Summer,0
41.7241881301849,-87.87273050496184,183,16,11,11,8,4,2,2022,PARKING LOT,Night,Winter,0
41.707203241496586,-87.71157474996707,632,5,19,12,0,0,9,2023,STREET,Night,Spring,0
41.735403164018486,-87.81950567331013,1088,23,28,32,8,6,7,2018,RESIDENCE,Morning,Summer,0
41.72377988513995,-87.66699268478438,1916,13,39,27,22,2,11,2019,STREET,Morning,Fall,0
41.63126314787142,-87.8969275963066,457,15,21,44,11,3,3,2023,RESIDENCE,Morning,Winter,0
41.829470258298414,-87.6552765029447,477,17,26,43,1,1,9,2020,PARKING LOT,Morning,Winter,0
41.96636673739308,-87.82251656240103,271,22,22,49,10,6,4,2023,SIDEWALK,Night,Spring,0
41.90336586235872,-87.94989067950448,1148,20,6,73,20,5,7,2020,RESIDENCE,Morning,Fall,0
41.93643583429904,-87.89287877404662,492,22,11,43,13,5,3,2019,STREET,Evening,Winter,1
41.64057458926812,-87.52987307997421,1226,5,14,3,1,4,5,2018,STREET,Morning,Summer,1
42.075745355088394,-87.55969041239808,801,19,36,29,14,4,4,2019,STREET,Afternoon,Fall,0
42.01924591692151,-87.8448759355837,1359,7,40,35,20,3,6,2022,PARKING LOT,Morning,Fall,0
42.00254515924783,-87.59973264295454,1533,3,41,48,22,2,12,2019,APARTMENT,Night,Spring,0
42.01149190252089,-87.67614278307171,1948,13,2,74,20,2,9,2020,STREET,Night,Summer,0
42.06635525406638,-87.51309287984756,648,14,43,39,17,1,5,2023,STREET,Night,Summer,1
41.87212698305685,-87.78187745320967,883,16,20,24,13,1,1,2021,RESIDENCE,Morning,Winter,0
41.70014100893381,-87.64334272436727,1928,13,22,20,20,3,5,2022,SIDEWALK,Evening,Winter,0
41.90839180392627,-87.92140892490924,431,2,39,15,11,0,5,2018,STREET,Night,Fall,0
41.97144074683397,-87.77168869393262,1787,14,4,76,9,2,9,2023,PARKING LOT,Evening,Fall,0
41.968958696677014,-87.51628205246531,893,20,29,18,13,6,8,2019,APARTMENT,Night,Spring,0
41.86072451208344,-87.70745860649745,1655,7,46,60,21,6,5,2022,APARTMENT,Night,Fall,0
41.63422935966679,-87.82045422349933,748,5,24,41,14,6,5,2020,APARTMENT,Evening,Spring,0
41.78555646921507,-87.89587806659213,1082,14,1,69,4,0,2,2018,PARKING LOT,Afternoon,Spring,0
42.06038330423168,-87.63341224691831,1994,9,24,75,1,0,9,2019,APARTMENT,Night,Summer,1
41.892224454878715,-87.65981478045663,1152,10,30,11,21,3,11,2023,APARTMENT,Evening,Summer,0
41.86916597162786,-87.7817275788783,642,7,12,56,5,1,4,2019,RESIDENCE,Night,Fall,0
41.734426757191095,-87.52207639166038,1142,14,19,18,11,0,7,2018,APARTMENT,Morning,Fall,0
41.78422445995829,-87.94000873415547,1271,14,37,12,1,3,10,2023,RESIDENCE,Evening,Summer,0
42.047673044576584,-87.81332426676568,1594,2,40,16,3,1,6,2021,RESIDENCE,Night,Fall,0
41.93323152376342,-87.53551873116518,590,17,43,27,6,0,5,2021,RESIDENCE,Afternoon,Summer,0
41.993693513376165,-87.80557905275626,382,20,4,17,15,0,11,2022,PARKING LOT,Morning,Winter,0
41.82717271153383,-87.83648622476518,961,4,15,31,0,6,11,2019,STREET,Night,Fall,1
41.91512360972808,-87.70960081553093,1976,13,20,35,0,1,5,2022,SIDEWALK,Morning,Spring,1
41.72419180437161,-87.57928921253576,1935,18,44,27,13,5,7,2018,APARTMENT,Afternoon,Winter,1
41.952730415141744,-87.90358395760474,1798,3,20,32,10,1,2,2023,SIDEWALK,Evening,Winter,0
41.81380066685167,-87.52564068065942,212,19,21,17,11,4,9,2022,STREET,Night,Fall,1
41.82127275740737,-87.59221720346848,1578,5,10,11,10,6,2,2019,RESIDENCE,Evening,Summer,0
41.924661162288444,-87.8684373850018,1785,1,30,1,5,4,9,2021,RESIDENCE,Night,Spring,0
42.068140310734464,-87.62959641746083,1453,9,24,49,22,3,11,2021,RESIDENCE,Night,Summer,0
41.63200317330431,-87.7767685748131,1378,24,48,41,11,3,4,2018,RESIDENCE,Evening,Fall,0
42.012371618673505,-87.76896739486565,1722,8,40,20,20,2,10,2020,APARTMENT,Evening,Summer,1
41.746191555206096,-87.59751945840252,1522,3,40,71,11,4,11,2022,STREET,Night,Fall,0
41.82195972725319,-87.51674683640867,961,2,38,37,9,1,10,2018,STREET,Afternoon,Fall,0
41.61095666438751,-87.89300485721877,709,1,3,16,7,4,6,2021,STREET,Afternoon,Spring,0
41.75052303891716,-87.76071639340454,607,12,29,39,19,5,1,2019,SIDEWALK,Night,Fall,0
41.85131562131507,-87.73357627636206,1767,22,8,45,18,6,5,2019,RESIDENCE,Evening,Spring,0
41.628088038673724,-87.78065968237026,565,13,29,64,6,3,6,2023,PARKING LOT,Afternoon,Winter,0
41.84554786469158,-87.7865648943277,923,10,10,47,13,5,9,2020,STREET,Night,Summer,1
42.063555314429216,-87.92647909959729,1530,17,5,23,3,3,9,2020,SIDEWALK,Morning,Fall,0
41.652696609053905,-87.64150762074682,708,11,11,32,0,5,9,2021,APARTMENT,Night,Summer,0
41.98222036403775,-87.75370351229598,1221,5,4,49,7,3,3,2020,RESIDENCE,Evening,Summer,0
41.804835526687995,-87.86234278881024,389,9,49,19,4,1,4,2020,SIDEWALK,Night,Spring,0
41.92758685726217,-87.58278492396407,967,13,35,67,7,5,8,2019,PARKING LOT,Morning,Summer,0
41.730118298992615,-87.58884766333176,1862,20,40,39,7,6,8,2023,PARKING LOT,Morning,Summer,0
41.67974613127068,-87.73112376736,1780,23,12,60,20,0,2,2022,APARTMENT,Night,Summer,0
41.680231307135614,-87.8156972024835,1279,11,21,11,23,3,8,2019,STREET,Morning,Fall,0
41.63524597282157,-87.66285827339159,881,23,16,49,6,4,7,2023,STREET,Night,Summer,0
41.692823352450624,-87.82033153890018,261,4,14,15,18,0,9,2019,SIDEWALK,Evening,Winter,0
41.932109692494485,-87.84379643135433,723,21,21,61,3,4,5,2021,SIDEWALK,Evening,Spring,0
42.040845305921756,-87.62126840568816,1966,11,48,43,22,3,2,2023,STREET,Evening,Winter,0
42.007062842795584,-87.93185364212557,1820,9,27,15,19,1,5,2023,STREET,Afternoon,Spring,0
41.942567154937244,-87.90735418803443,816,7,36,73,5,6,2,2021,SIDEWALK,Night,Summer,0
41.655215931705555,-87.94694532168938,1220,16,1,5,11,6,12,2023,RESIDENCE,Evening,Spring,0
41.74459372314798,-87.88117556608606,1500,23,1,29,17,0,5,2022,PARKING LOT,Night,Fall,0
41.754903437661234,-87.91895449608029,666,23,22,62,11,0,9,2018,PARKING LOT,Morning,Fall,0
41.72497847319881,-87.50188893449904,1573,5,15,60,17,3,7,2020,APARTMENT,Evening,Winter,0
41.857502829854866,-87.82003551352066,1093,6,20,69,2,6,7,2023,PARKING LOT,Afternoon,Fall,1
41.86777690743984,-87.88282939429884,1240,19,3,22,9,6,1,2020,SIDEWALK,Evening,Summer,0
41.77844298758556,-87.84155168390184,1728,1,14,13,6,5,9,2019,RESIDENCE,Afternoon,Winter,0
41.77689457936822,-87.52874349280694,1928,16,9,50,2,3,6,2019,SIDEWALK,Morning,Winter,0
42.01427779895304,-87.71592789963903,1839,18,19,47,18,3,7,2023,STREET,Night,Winter,0
41.994646424159846,-87.78583185666146,1917,24,40,29,12,6,12,2023,STREET,Morning,Fall,0
41.753897915840376,-87.55697384394085,1629,13,34,17,3,2,2,2023,PARKING LOT,Morning,Spring,0
42.05689422193663,-87.77225437825294,1312,1,4,20,9,1,1,2022,RESIDENCE,Morning,Fall,0
42.076407508501255,-87.79924614351904,1599,10,33,6,5,5,11,2023,APARTMENT,Morning,Winter,1
41.763371271015025,-87.85672286485263,1446,7,43,22,0,1,4,2020,SIDEWALK,Morning,Spring,1
41.77721247439653,-87.77999142924077,695,5,37,9,5,6,12,2019,APARTMENT,Night,Winter,0
41.852817076710984,-87.80749203979238,1303,13,2,32,7,3,9,2019,APARTMENT,Afternoon,Winter,1
42.070560406266836,-87.64521321831583,1909,22,27,33,14,2,9,2023,APARTMENT,Morning,Spring,0
42.03815971657116,-87.81968778289817,1304,16,45,70,7,6,11,2021,APARTMENT,Evening,Spring,0
41.6512839812918,-87.69026011410985,1058,24,17,49,21,3,3,2018,SIDEWALK,Afternoon,Winter,0
41.79636537163571,-87.92034852573562,1816,20,49,30,5,3,1,2023,STREET,Afternoon,Winter,0
41.876685594874886,-87.86391987948657,1112,22,31,16,18,1,2,2022,SIDEWALK,Evening,Fall,0
41.85156623627577,-87.7666676277749,1918,14,41,65,13,6,9,2018,STREET,Evening,Fall,0
41.696931533968446,-87.52837283574108,1410,11,6,14,1,2,9,2018,STREET,Evening,Fall,0
42.02940838558408,-87.78023660642793,574,19,31,56,6,1,12,2023,SIDEWALK,Evening,Summer,0
41.93847039149842,-87.65116664546008,717,23,3,37,7,3,1,2022,SIDEWALK,Evening,Winter,0
42.018954187425905,-87.83521074991037,740,2,40,49,9,4,9,2020,SIDEWALK,Morning,Fall,1
42.02938213967474,-87.89283489081205,361,8,3,50,12,0,1,2023,STREET,Afternoon,Winter,0
41.97417792683287,-87.92365852996399,1646,13,33,36,21,6,10,2019,SIDEWALK,Evening,Summer,0
41.81960530062486,-87.81256392565577,261,7,13,52,20,5,4,2022,RESIDENCE,Evening,Fall,0
41.90527337750771,-87.87905253794139,1610,12,21,23,19,3,5,2019,PARKING LOT,Night,Fall,1
41.68018270305987,-87.87169529839275,280,8,37,66,0,5,8,2023,PARKING LOT,Afternoon,Winter,0
41.93682270873745,-87.60765831122588,824,16,16,71,8,2,5,2023,RESIDENCE,Afternoon,Winter,0
41.68962662786964,-87.94287286807482,568,18,21,45,9,6,5,2021,PARKING LOT,Morning,Spring,0
41.94697479525508,-87.69898544341906,1909,19,48,28,19,4,4,2018,STREET,Afternoon,Spring,0
41.714799080376984,-87.77924237873295,120,4,44,20,1,5,9,2021,SIDEWALK,Evening,Fall,1
41.658775650075114,-87.72205250004116,1398,12,13,49,19,6,8,2018,SIDEWALK,Night,Spring,0
41.68264224507148,-87.69672639325343,359,16,4,57,10,5,9,2020,SIDEWALK,Afternoon,Fall,1
41.600996067609536,-87.80898453749423,1456,21,31,59,4,2,7,2022,RESIDENCE,Night,Winter,0
41.959369808926766,-87.81720101291707,565,22,9,26,17,3,7,2020,RESIDENCE,Evening,Spring,0
41.96620052452919,-87.6199691677993,1239,17,48,19,6,3,5,2018,STREET,Night,Fall,1
41.85746667495663,-87.55792535534547,1536,4,33,13,2,0,10,2023,RESIDENCE,Afternoon,Winter,0
41.680681400527696,-87.86333826539366,636,20,37,74,15,2,1,2021,SIDEWALK,Afternoon,Fall,0
41.64177716875535,-87.90607155775919,1051,24,37,62,14,4,12,2018,STREET,Morning,Summer,0
41.60956448321865,-87.54599188712359,1968,24,24,14,7,0,6,2023,STREET,Evening,Spring,1
41.68287408848261,-87.79254704135867,865,22,25,73,19,6,10,2020,SIDEWALK,Morning,Summer,0
42.045427767491574,-87.70190717420174,1058,24,41,11,4,2,6,2023,APARTMENT,Morning,Winter,1
41.720768420850845,-87.788205584966,1846,9,29,67,2,3,10,2023,SIDEWALK,Evening,Fall,1
41.77713566360861,-87.89338894864427,1940,5,40,12,4,0,4,2020,STREET,Afternoon,Fall,0
41.65267274224067,-87.68480075977352,1956,17,47,35,8,3,2,2021,APARTMENT,Night,Winter,0
41.71118065237409,-87.71368661670367,1033,17,36,39,15,1,1,2023,SIDEWALK,Morning,Summer,1
41.85961228539011,-87.85865289836396,950,2,15,32,13,1,3,2021,SIDEWALK,Afternoon,Fall,0
41.90387634154783,-87.74665892990647,1380,2,45,14,17,0,11,2023,APARTMENT,Afternoon,Summer,0
41.72267615708311,-87.59137362319296,1291,21,18,65,6,0,9,2023,APARTMENT,Morning,Summer,0
41.62886607961256,-87.68430825360144,1972,23,20,27,14,2,12,2020,PARKING LOT,Morning,Summer,0
41.7955164345637,-87.90638720281986,632,7,5,60,7,6,1,2018,APARTMENT,Morning,Spring,0
41.71710168546317,-87.70339032624689,1721,4,18,43,2,4,5,2018,RESIDENCE,Afternoon,Summer,0
41.7097769616149,-87.63376776531969,114,13,40,65,10,4,10,2022,APARTMENT,Evening,Spring,0
42.07993140135673,-87.59328346739866,149,20,1,55,19,1,6,2020,STREET,Evening,Summer,0
41.90815024296286,-87.66689708961458,1098,11,19,35,17,1,9,2022,APARTMENT,Morning,Summer,0
41.87843922158605,-87.88130382595665,403,3,23,32,14,1,1,2023,SIDEWALK,Night,Spring,1
41.80788755176166,-87.63042203003442,1610,2,26,19,9,3,12,2020,RESIDENCE,Afternoon,Fall,0
41.81447216671507,-87.64519616926331,515,16,49,39,2,4,5,2022,APARTMENT,Night,Fall,1
41.87045250191904,-87.93900790267672,404,3,29,20,14,0,1,2019,RESIDENCE,Morning,Winter,0
41.94821490351806,-87.76471354958439,295,24,34,28,22,1,2,2018,PARKING LOT,Afternoon,Winter,1
41.95107304809092,-87.80017238886694,1999,15,19,3,5,5,2,2018,RESIDENCE,Evening,Fall,0
